source,platform,source_type,title,text,description,url,published_at,published_date,date,country,user_name
News,website,news_api,West African Elders Forum deploys election mission to Liberia,"West African Elders Forum deploys election mission to Liberia Tribune OnlineWest African Elders Forum deploys election mission to LiberiaThe West African Elders Forum (WAEF) has deployed an election mission to Monrovia ahead of Liberia’s October 10, 2023 elections. Former President of Nigeria, Dr. Goodluck Ebele Jonathan, who is leading the Mission, left Abuja Saturday afternoon for Monrovia. Other members of the mission include former Burkina Faso Prime Minister and one-time President of the [&#8230;]West African Elders Forum deploys election mission to LiberiaTribune Online","Tribune OnlineWest African Elders Forum deploys election mission to LiberiaThe West African Elders Forum (WAEF) has deployed an election mission to Monrovia ahead of Liberia’s October 10, 2023 elections. Former President of Nigeria, Dr. Goodluck Ebele Jonathan, who is leading the Mission, left Abuja Saturday afternoon for Monrovia. Other members of the mission include former Burkina Faso Prime Minister and one-time President of the [&#8230;]West African Elders Forum deploys election mission to LiberiaTribune Online",https://tribuneonlineng.com/west-african-elders-forum-deploys-election-mission-to-liberia/,2023-10-07T15:38:06+00:00,2023-10-07T15:38:06+00:00,2023-10-07T15:38:06+00:00,Nigeria,tribune
News,website,news_api,Full Text: Atiku’s speech at world press conference on Tinubu’s certificate saga,"Full Text: Atiku’s speech at world press conference on Tinubu’s certificate saga Tribune OnlineFull Text: Atiku’s speech at world press conference on Tinubu’s certificate sagaBeing text of a press conference by His Excellency, Atiku Abubakar (GCON), Waziri Adamawa, Vice President of Nigeria (1999-2007) and Presidential candidate of the Peoples Democratic Party (2023), at the Shehu Yar’Adua Centre on the 5th of October 2023. Protocol Gentlemen of the Press, Fellow Citizens of the Federal Republic of Nigeria, I consider it [&#8230;]Full Text: Atiku’s speech at world press conference on Tinubu’s certificate sagaTribune Online","Tribune OnlineFull Text: Atiku’s speech at world press conference on Tinubu’s certificate sagaBeing text of a press conference by His Excellency, Atiku Abubakar (GCON), Waziri Adamawa, Vice President of Nigeria (1999-2007) and Presidential candidate of the Peoples Democratic Party (2023), at the Shehu Yar’Adua Centre on the 5th of October 2023. Protocol Gentlemen of the Press, Fellow Citizens of the Federal Republic of Nigeria, I consider it [&#8230;]Full Text: Atiku’s speech at world press conference on Tinubu’s certificate sagaTribune Online",https://tribuneonlineng.com/full-text-atikus-speech-at-world-press-conference-on-tinubus-certificate-saga/,2023-10-05T16:31:38+00:00,2023-10-05T16:31:38+00:00,2023-10-05T16:31:38+00:00,Nigeria,tribune
News,website,news_api,Why I led APC NWC members to Buhari in Daura — Ganduje,"Why I led APC NWC members to Buhari in Daura — Ganduje Tribune OnlineWhy I led APC NWC members to Buhari in Daura — GandujeThe National Chairman of the governing All Progressives Congress (APC), Dr Abdullahi Umar Ganduje, has explained the purpose of Monday&#8217;s visit to the immediate-past President of Nigeria, Muhammadu Buhari, in Daura, Katsina State. Ganduje led NWC members in paying a courtesy visit to the former president in his hometown, Daura, on Monday. Speaking with newsmen [&#8230;]Why I led APC NWC members to Buhari in Daura — GandujeTribune Online","Tribune OnlineWhy I led APC NWC members to Buhari in Daura — GandujeThe National Chairman of the governing All Progressives Congress (APC), Dr Abdullahi Umar Ganduje, has explained the purpose of Monday&#8217;s visit to the immediate-past President of Nigeria, Muhammadu Buhari, in Daura, Katsina State. Ganduje led NWC members in paying a courtesy visit to the former president in his hometown, Daura, on Monday. Speaking with newsmen [&#8230;]Why I led APC NWC members to Buhari in Daura — GandujeTribune Online",https://tribuneonlineng.com/why-i-led-apc-nwc-members-to-buhari-in-daura-ganduje/,2023-10-03T17:31:34+00:00,2023-10-03T17:31:34+00:00,2023-10-03T17:31:34+00:00,Nigeria,tribune
News,website,news_api,Presidential Amnesty Programme confirms Sylva’s running-mate as beneficial,"Presidential Amnesty Programme confirms Sylva’s running-mate as beneficial Tribune OnlinePresidential Amnesty Programme confirms Sylva&#8217;s running-mate as beneficial&#160; The office of the Presidential Amnesty Programme (PAP) has confirmed that the running-mate to the Bayelsa State Governorship Candidate of the All Progressive Congress (APC), Joshua MacIver, received an unconditional pardon from the late former president of Nigeria, Umaru Musa Yar&#8217;Adua, over every criminal charge against him. In a letter signed by the Interim [&#8230;]Presidential Amnesty Programme confirms Sylva&#8217;s running-mate as beneficialTribune Online","Tribune OnlinePresidential Amnesty Programme confirms Sylva&#8217;s running-mate as beneficial&#160; The office of the Presidential Amnesty Programme (PAP) has confirmed that the running-mate to the Bayelsa State Governorship Candidate of the All Progressive Congress (APC), Joshua MacIver, received an unconditional pardon from the late former president of Nigeria, Umaru Musa Yar&#8217;Adua, over every criminal charge against him. In a letter signed by the Interim [&#8230;]Presidential Amnesty Programme confirms Sylva&#8217;s running-mate as beneficialTribune Online",https://tribuneonlineng.com/presidential-amnesty-programme-confirms-sylvas-running-mate-as-beneficial/,2023-10-03T13:47:46+00:00,2023-10-03T13:47:46+00:00,2023-10-03T13:47:46+00:00,Nigeria,tribune
News,website,news_api,Nigeria@63: 10 takeaways from Tinubu’s nationwide broadcast,"Nigeria@63: 10 takeaways from Tinubu’s nationwide broadcast Tribune OnlineNigeria@63: 10 takeaways from Tinubu’s nationwide broadcastPresident Bola Tinubu in his nationwide broadcast on Sunday, said his administration is doing all that it can to ease the hardship following the current economic realities in Nigeria. In the 15-minute broadcast, Tinubu commended the founding fathers of Nigeria saying &#8220;without them, there would be no modern Nigeria&#8221;. Here are 10 takeaways from President [&#8230;]Nigeria@63: 10 takeaways from Tinubu’s nationwide broadcastTribune Online","Tribune OnlineNigeria@63: 10 takeaways from Tinubu’s nationwide broadcastPresident Bola Tinubu in his nationwide broadcast on Sunday, said his administration is doing all that it can to ease the hardship following the current economic realities in Nigeria. In the 15-minute broadcast, Tinubu commended the founding fathers of Nigeria saying &#8220;without them, there would be no modern Nigeria&#8221;. Here are 10 takeaways from President [&#8230;]Nigeria@63: 10 takeaways from Tinubu’s nationwide broadcastTribune Online",https://tribuneonlineng.com/nigeria63-10-takeaways-from-tinubus-nationwide-broadcast/,2023-10-01T07:31:28+00:00,2023-10-01T07:31:28+00:00,2023-10-01T07:31:28+00:00,Nigeria,tribune
News,website,news_api,"Independence: Tinubu seeks Nigerians’ support, urges Labour to shelve planned strike","Independence: Tinubu seeks Nigerians’ support, urges Labour to shelve planned strike Tribune OnlineIndependence: Tinubu seeks Nigerians&#8217; support, urges Labour to shelve planned strikePresident Bola Tinubu has called for the support of the citizens as Nigeria marks its 63rd Independence anniversary celebration. Represented by the Deputy Senate President, Jibrin Barau, at the Public Lecture and Special Juma&#8217;at Prayer with the topic: &#8220;Renewed Hope In The Face of Socio-economic Challenges in Nigeria: Islamic Model&#8221;, the president said Nigeria in [&#8230;]Independence: Tinubu seeks Nigerians&#8217; support, urges Labour to shelve planned strikeTribune Online","Tribune OnlineIndependence: Tinubu seeks Nigerians&#8217; support, urges Labour to shelve planned strikePresident Bola Tinubu has called for the support of the citizens as Nigeria marks its 63rd Independence anniversary celebration. Represented by the Deputy Senate President, Jibrin Barau, at the Public Lecture and Special Juma&#8217;at Prayer with the topic: &#8220;Renewed Hope In The Face of Socio-economic Challenges in Nigeria: Islamic Model&#8221;, the president said Nigeria in [&#8230;]Independence: Tinubu seeks Nigerians&#8217; support, urges Labour to shelve planned strikeTribune Online",https://tribuneonlineng.com/independence-tinubu-seeks-nigerians-support-urges-labour-to-shelve-planned-strike/,2023-09-29T20:14:57+00:00,2023-09-29T20:14:57+00:00,2023-09-29T20:14:57+00:00,Nigeria,tribune
News,website,news_api,NEDC Appointments: Group calls for probe into false allegations against Shettima,"NEDC Appointments: Group calls for probe into false allegations against Shettima Tribune OnlineNEDC Appointments: Group calls for probe into false allegations against ShettimaSecurity agents, particularly operatives of the DSS, have been charged to urgently identify and expose the individuals and groups making false and baseless allegations against the Vice President of Nigeria, Kashim Shettima, regarding the reappointment of the Board and Managing Director of the North East Development Commission (NEDC), Managing Director Mohammad Goni Alkali. The charge [&#8230;]NEDC Appointments: Group calls for probe into false allegations against ShettimaTribune Online","Tribune OnlineNEDC Appointments: Group calls for probe into false allegations against ShettimaSecurity agents, particularly operatives of the DSS, have been charged to urgently identify and expose the individuals and groups making false and baseless allegations against the Vice President of Nigeria, Kashim Shettima, regarding the reappointment of the Board and Managing Director of the North East Development Commission (NEDC), Managing Director Mohammad Goni Alkali. The charge [&#8230;]NEDC Appointments: Group calls for probe into false allegations against ShettimaTribune Online",https://tribuneonlineng.com/nedc-appointments-group-calls-for-probe-into-false-allegations-against-shettima/,2023-09-25T12:59:54+00:00,2023-09-25T12:59:54+00:00,2023-09-25T12:59:54+00:00,Nigeria,tribune
News,website,news_api,2023 Presidency: I refused to be stopped — Tinubu,"2023 Presidency: I refused to be stopped — Tinubu Tribune Online2023 Presidency: I refused to be stopped — TinubuPresident Bola Tinubu has told Nigerians resident in the United States that despite all obstacles thrown on his way, he refused to be stopped from becoming the president of Nigeria. Speaking in a Presidential Townhall Meeting with Nigerians in the Diaspora organized by the Chairman of the Nigerian Diaspora Commission (NIDCOM), Abike Dabiri on the [&#8230;]2023 Presidency: I refused to be stopped — TinubuTribune Online","Tribune Online2023 Presidency: I refused to be stopped — TinubuPresident Bola Tinubu has told Nigerians resident in the United States that despite all obstacles thrown on his way, he refused to be stopped from becoming the president of Nigeria. Speaking in a Presidential Townhall Meeting with Nigerians in the Diaspora organized by the Chairman of the Nigerian Diaspora Commission (NIDCOM), Abike Dabiri on the [&#8230;]2023 Presidency: I refused to be stopped — TinubuTribune Online",https://tribuneonlineng.com/2023-presidency-i-refused-to-be-stopped-tinubu/,2023-09-21T16:43:11+00:00,2023-09-21T16:43:11+00:00,2023-09-21T16:43:11+00:00,Nigeria,tribune
News,website,news_api,"‘Igbos Still Making Civil War Mistake, It’ll Take 25 Years Of Hardwork To Produce Nigeria’s President’ — Joe Igbokwe","‘Igbos Still Making Civil War Mistake, It’ll Take 25 Years Of Hardwork To Produce Nigeria’s President’ — Joe Igbokwe &#160; Chieftain of the All Progressives Congress (APC), Joe Igbokwe, has claimed that it would take South-East 20–25 years of hard work to produce the President of Nigeria. Igbokwe made this declaration in response to the load of accusations levelled at his statements where he termed Igbo people as “onlookers in the Nigerian project.” While [&#8230;]The post &#8216;Igbos Still Making Civil War Mistake, It’ll Take 25 Years Of Hardwork To Produce Nigeria&#8217;s President&#8217; — Joe Igbokwe appeared first on Information Nigeria.","&#160; Chieftain of the All Progressives Congress (APC), Joe Igbokwe, has claimed that it would take South-East 20–25 years of hard work to produce the President of Nigeria. Igbokwe made this declaration in response to the load of accusations levelled at his statements where he termed Igbo people as “onlookers in the Nigerian project.” While [&#8230;]The post &#8216;Igbos Still Making Civil War Mistake, It’ll Take 25 Years Of Hardwork To Produce Nigeria&#8217;s President&#8217; — Joe Igbokwe appeared first on Information Nigeria.",https://www.informationng.com/2023/09/igbos-still-making-civil-war-mistake-itll-take-25-years-of-hardwork-to-produce-nigerias-president-joe-igbokwe.html,2023-09-17T13:25:06+00:00,2023-09-17T13:25:06+00:00,2023-09-17T13:25:06+00:00,Nigeria,Information Nigeria
News,website,news_api,Oyo traditional rulers: Obasanjo acted in bad faith — APC,"Oyo traditional rulers: Obasanjo acted in bad faith — APC Tribune OnlineOyo traditional rulers: Obasanjo acted in bad faith — APCAll Progressives Congress (APC) in Oyo has taken a swipe at the former president of Nigeria, Chief Olusegun Obasanjo, over an alleged verbal assault he meted out to a cross-section of traditional rulers from the state at an official function hosted by Governor Seyi Makinde at Iseyin on Friday saying that he (Obasanjo) acted in [&#8230;]Oyo traditional rulers: Obasanjo acted in bad faith — APCTribune Online","Tribune OnlineOyo traditional rulers: Obasanjo acted in bad faith — APCAll Progressives Congress (APC) in Oyo has taken a swipe at the former president of Nigeria, Chief Olusegun Obasanjo, over an alleged verbal assault he meted out to a cross-section of traditional rulers from the state at an official function hosted by Governor Seyi Makinde at Iseyin on Friday saying that he (Obasanjo) acted in [&#8230;]Oyo traditional rulers: Obasanjo acted in bad faith — APCTribune Online",https://tribuneonlineng.com/oyo-traditional-rulers-obasanjo-acted-in-bad-faith-apc/,2023-09-16T18:33:50+00:00,2023-09-16T18:33:50+00:00,2023-09-16T18:33:50+00:00,Nigeria,tribune
News,website,news_api,APC lampoons  Obasanjo over verbal attacks on Oyo Obas,"APC lampoons  Obasanjo over verbal attacks on Oyo Obas Tribune OnlineAPC lampoons  Obasanjo over verbal attacks on Oyo ObasThe All Progressives Congress APC in Oyo state has carpeted the former president of Nigeria, Chief Olusegun Obasanjo, over alleged verbal attacks on a cross-section of traditional rulers from the state. Obasanjo was allegedly verbally degrading the traditional stool at an official function hosted by Governor Seyi Makinde at Iseyin on Friday. In a short [&#8230;]APC lampoons  Obasanjo over verbal attacks on Oyo ObasTribune Online","Tribune OnlineAPC lampoons  Obasanjo over verbal attacks on Oyo ObasThe All Progressives Congress APC in Oyo state has carpeted the former president of Nigeria, Chief Olusegun Obasanjo, over alleged verbal attacks on a cross-section of traditional rulers from the state. Obasanjo was allegedly verbally degrading the traditional stool at an official function hosted by Governor Seyi Makinde at Iseyin on Friday. In a short [&#8230;]APC lampoons  Obasanjo over verbal attacks on Oyo ObasTribune Online",https://tribuneonlineng.com/apc-lampoons-obasanjo-over-verbal-attacks-on-oyo-obas/,2023-09-16T16:26:45+00:00,2023-09-16T16:26:45+00:00,2023-09-16T16:26:45+00:00,Nigeria,tribune
News,website,news_api,Tinubu departs UAE for Nigeria after successful meeting,"Tinubu departs UAE for Nigeria after successful meeting Tribune OnlineTinubu departs UAE for Nigeria after successful meetingThe President of Nigeria, Bola Ahmed Tinubu, has left the United Arab Emirates (UAE) for Nigeria after successfully meeting with his counterpart, President Mohamed bin Zayed Al Nayan. &#160; Tinubu left Nigeria to attend the G-20 Summit in New Delhi, India. He used that avenue to discuss developmental issues with different world leaders and how [&#8230;]Tinubu departs UAE for Nigeria after successful meetingTribune Online","Tribune OnlineTinubu departs UAE for Nigeria after successful meetingThe President of Nigeria, Bola Ahmed Tinubu, has left the United Arab Emirates (UAE) for Nigeria after successfully meeting with his counterpart, President Mohamed bin Zayed Al Nayan. &#160; Tinubu left Nigeria to attend the G-20 Summit in New Delhi, India. He used that avenue to discuss developmental issues with different world leaders and how [&#8230;]Tinubu departs UAE for Nigeria after successful meetingTribune Online",https://tribuneonlineng.com/tinubu-departs-uae-for-nigeria-after-successful-meeting/,2023-09-12T13:31:25+00:00,2023-09-12T13:31:25+00:00,2023-09-12T13:31:25+00:00,Nigeria,tribune
News,website,news_api,Gov Aliyu well-prepared for governance — Shettima,"Gov Aliyu well-prepared for governance — Shettima Tribune OnlineGov Aliyu well-prepared for governance — ShettimaAs part of the celebration of 100 days in office of governor of Sokoto State, Ahmed Aliyu Sokoto, the Vice President of Nigeria, Senator Kashim Shettima has described the governor of Sokoto State, Dr Ahmed Aliyu Sokoto, as someone who has really prepared for governance before emerging as governor of the State. The Vice President [&#8230;]Gov Aliyu well-prepared for governance — ShettimaTribune Online","Tribune OnlineGov Aliyu well-prepared for governance — ShettimaAs part of the celebration of 100 days in office of governor of Sokoto State, Ahmed Aliyu Sokoto, the Vice President of Nigeria, Senator Kashim Shettima has described the governor of Sokoto State, Dr Ahmed Aliyu Sokoto, as someone who has really prepared for governance before emerging as governor of the State. The Vice President [&#8230;]Gov Aliyu well-prepared for governance — ShettimaTribune Online",https://tribuneonlineng.com/gov-aliyu-well-prepared-for-governance-shettima/,2023-09-10T22:03:20+00:00,2023-09-10T22:03:20+00:00,2023-09-10T22:03:20+00:00,Nigeria,tribune
News,website,news_api,"Shettima flags off roads construction, NEDC palliatives worth N15bn in Borno","Shettima flags off roads construction, NEDC palliatives worth N15bn in Borno Tribune OnlineShettima flags off roads construction, NEDC palliatives worth N15bn in BornoVice President of Nigeria, Kashim Shettima has lauded the Management of the North-East Development Commission (NEDC) for what he described as prudent management of scarce resources used in the rebuilding of insurgency ravaged the North-East subregion. The Vice President made the declaration on Saturday in Maiduguri, Borno State capital while officially flagging off the construction [&#8230;]Shettima flags off roads construction, NEDC palliatives worth N15bn in BornoTribune Online","Tribune OnlineShettima flags off roads construction, NEDC palliatives worth N15bn in BornoVice President of Nigeria, Kashim Shettima has lauded the Management of the North-East Development Commission (NEDC) for what he described as prudent management of scarce resources used in the rebuilding of insurgency ravaged the North-East subregion. The Vice President made the declaration on Saturday in Maiduguri, Borno State capital while officially flagging off the construction [&#8230;]Shettima flags off roads construction, NEDC palliatives worth N15bn in BornoTribune Online",https://tribuneonlineng.com/shettima-flags-off-roads-construction-nedc-palliatives-worth-n15bn-in-borno/,2023-09-10T11:48:19+00:00,2023-09-10T11:48:19+00:00,2023-09-10T11:48:19+00:00,Nigeria,tribune
News,website,news_api,Royal family faces fresh crisis while Andrew's controversy refuses to die,"Royal family faces fresh crisis while Andrew's controversy refuses to die For months, pressure mounted on the royal family to speak out on Andrew's ties with Jeffrey Epstein. When they did, another crisis seemed to be waiting in line.The President of Nigeria is set to...","For months, pressure mounted on the royal family to speak out on Andrew's ties with Jeffrey Epstein. When they did, another crisis seemed to be waiting in line.The President of Nigeria is set to...",https://www.thenews.com.pk/latest/1392070-council-refuses-to-foot-the-bill-for-royal-guests-visit-to-windsor-castle,2026-02-12T14:09:00Z,2026-02-12T14:09:00Z,2026-02-12T14:09:00Z,Unknown,The News International
News,website,news_api,"Chukwunweike, 36 Others Elected Enugu APC Excos, as Mbah Lists Gains of Connecting to the Centre","Chukwunweike, 36 Others Elected Enugu APC Excos, as Mbah Lists Gains of Connecting to the Centre *Lauds Tinubu’s economic policies, more FAAC inflows to states .Chukwunweike: No Enugu governor has done one tenure since 1999 The Enugu State chapter of the All Progressives Congress (APC) has","*Lauds Tinubu’s economic policies, more FAAC inflows to states .Chukwunweike: No Enugu governor has done one tenure since 1999 The Enugu State chapter of the All Progressives Congress (APC) has",https://www.thisdaylive.com/2026/03/04/chukwunweike-36-others-elected-enugu-apc-excos-as-mbah-lists-gains-of-connecting-to-the-centre/,2026-03-04T07:49:26+00:00,2026-03-04T07:49:26+00:00,2026-03-04T07:49:26+00:00,US,thisdaylive
News,website,news_api,"Edun: Implementation of New Tax Laws Will Be Monitored to Ensure Fairness, Equity","Edun: Implementation of New Tax Laws Will Be Monitored to Ensure Fairness, Equity • Declares mounting of roadblocks for tax collection now illegal&#160; •Tinubu nominates Oyedele as Finance Minister of State, redeploys Anite-Uzoka to budget ministry Deji Elumoye and Ndubuisi Francis in Abuja","• Declares mounting of roadblocks for tax collection now illegal&#160; •Tinubu nominates Oyedele as Finance Minister of State, redeploys Anite-Uzoka to budget ministry Deji Elumoye and Ndubuisi Francis in Abuja",https://www.thisdaylive.com/2026/03/04/edun-implementation-of-new-tax-laws-will-be-monitored-to-ensure-fairness-equity/,2026-03-04T04:07:57+00:00,2026-03-04T04:07:57+00:00,2026-03-04T04:07:57+00:00,US,thisdaylive
News,website,news_api,"APC Congress: I’ve Raised Bar of Impactful Governance in Kwara, Gov Abdulrazaq Says ","APC Congress: I’ve Raised Bar of Impactful Governance in Kwara, Gov Abdulrazaq Says  ︎&#160;Gov praises President Tinubu&#8217;s reform efforts, leadership Kwara State Governor AbdulRahman AbdulRazaq on Tuesday said he has raised the bar of good and impactful governance in the state, citing unprecedented","︎&#160;Gov praises President Tinubu&#8217;s reform efforts, leadership Kwara State Governor AbdulRahman AbdulRazaq on Tuesday said he has raised the bar of good and impactful governance in the state, citing unprecedented",https://www.thisdaylive.com/2026/03/03/apc-congress-ive-raised-bar-of-impactful-governance-in-kwara-gov-abdulrazaq-says/,2026-03-03T17:02:45+00:00,2026-03-03T17:02:45+00:00,2026-03-03T17:02:45+00:00,US,thisdaylive
News,website,news_api,"Congress: Ondo APC United, No Room for Two Leaders, LACOT Warns Troublemakers","Congress: Ondo APC United, No Room for Two Leaders, LACOT Warns Troublemakers The Lucky Aiyedatiwa Campaign Organisation for Tinubu (LACOT) has declared that the Ondo State chapter of the All Progressives Congress (APC) remains united, warning individuals it describes as trouble makers","The Lucky Aiyedatiwa Campaign Organisation for Tinubu (LACOT) has declared that the Ondo State chapter of the All Progressives Congress (APC) remains united, warning individuals it describes as trouble makers",https://www.thisdaylive.com/2026/03/03/congress-ondo-apc-united-no-room-for-two-leaders-lacot-warns-troublemakers/,2026-03-03T06:57:18+00:00,2026-03-03T06:57:18+00:00,2026-03-03T06:57:18+00:00,US,thisdaylive
News,website,news_api,“2027: Why Tinubu Must Finish the Turnaround to Deliver Nigeria’s Economic Gains”,"“2027: Why Tinubu Must Finish the Turnaround to Deliver Nigeria’s Economic Gains” Gloria Adebajo-Fraser Nigeria’s political and economic history shows a familiar cycle—bold corrections are initiated, early hardship sets in, but leadership transitions often interrupt consolidation before citizens feel the benefits. &#160;Structural","Gloria Adebajo-Fraser Nigeria’s political and economic history shows a familiar cycle—bold corrections are initiated, early hardship sets in, but leadership transitions often interrupt consolidation before citizens feel the benefits. &#160;Structural",https://www.thisdaylive.com/2026/03/03/2027-why-tinubu-must-finish-the-turnaround-to-deliver-nigerias-economic-gains/,2026-03-03T03:11:19+00:00,2026-03-03T03:11:19+00:00,2026-03-03T03:11:19+00:00,US,thisdaylive
News,website,news_api,"Presidency: Alleged Plot to Poison Tinubu Untrue, No Villa Kitchen Staff was Arrested ","Presidency: Alleged Plot to Poison Tinubu Untrue, No Villa Kitchen Staff was Arrested  Deji Elumoye in Abuja The Presidency, last night,&#160;described as fake,&#160;a viral social media video alleging that a kitchen staff member at the State House was arrested for attempting to poison","Deji Elumoye in Abuja The Presidency, last night,&#160;described as fake,&#160;a viral social media video alleging that a kitchen staff member at the State House was arrested for attempting to poison",https://www.thisdaylive.com/2026/03/02/presidency-alleged-plot-to-poison-tinubu-untrue-no-villa-kitchen-staff-was-arrested/,2026-03-02T02:30:01+00:00,2026-03-02T02:30:01+00:00,2026-03-02T02:30:01+00:00,US,thisdaylive
News,website,news_api,"First Lady Tells N’Assembly to Legislate for the People, But Must Be Accountable to God","First Lady Tells N’Assembly to Legislate for the People, But Must Be Accountable to God *Inaugurates assembly&#8217;s Christian chapel *Gowon charges lawmakers to put nation first in whatever they do *Akpabio justifies legislature&#8217;s support for Tinubu Deji Elumoye in Abuja The First Lady, Senator Oluremi Tinubu,&#160;has charged","*Inaugurates assembly&#8217;s Christian chapel *Gowon charges lawmakers to put nation first in whatever they do *Akpabio justifies legislature&#8217;s support for Tinubu Deji Elumoye in Abuja The First Lady, Senator Oluremi Tinubu,&#160;has charged",https://www.thisdaylive.com/2026/03/02/first-lady-tells-nassembly-to-legislate-for-the-people-but-must-be-accountable-to-god/,2026-03-02T02:29:45+00:00,2026-03-02T02:29:45+00:00,2026-03-02T02:29:45+00:00,US,thisdaylive
News,website,news_api,Tinubu Pushes Urgent Constitution Amendment for State Police,"Tinubu Pushes Urgent Constitution Amendment for State Police *Issues fresh directives to security agencies to tackle insecurity in Bauchi  *Itse Sagay: State police will make Nigeria safer, governors can handle it Deji Elumoye in Abuja &#160; and Boluwatife","*Issues fresh directives to security agencies to tackle insecurity in Bauchi  *Itse Sagay: State police will make Nigeria safer, governors can handle it Deji Elumoye in Abuja &#160; and Boluwatife",https://www.thisdaylive.com/2026/02/28/tinubu-pushes-urgent-constitution-amendment-for-state-police/,2026-02-28T02:36:13+00:00,2026-02-28T02:36:13+00:00,2026-02-28T02:36:13+00:00,US,thisdaylive
News,website,news_api,"FG Pledges Support for Nigeria Press Council’s National Economic, Tourism Compendium","FG Pledges Support for Nigeria Press Council’s National Economic, Tourism Compendium *Shettima: Tinubu, friend of the media, remains firm believer of press freedom Deji Elumoye in Abuja Vice President Kashim Shettima has pledged the federal government’s support for the Nigeria Press","*Shettima: Tinubu, friend of the media, remains firm believer of press freedom Deji Elumoye in Abuja Vice President Kashim Shettima has pledged the federal government’s support for the Nigeria Press",https://www.thisdaylive.com/2026/02/28/fg-pledges-support-for-nigeria-press-councils-national-economic-tourism-compendium/,2026-02-28T02:21:05+00:00,2026-02-28T02:21:05+00:00,2026-02-28T02:21:05+00:00,US,thisdaylive
News,website,news_api,"Bandits taking over ungoverned spaces in Bauchi State, Mohammed raises alarm ","Bandits taking over ungoverned spaces in Bauchi State, Mohammed raises alarm  &#8230;Seeks Tinubu&#8217;s quick intervention  &#8230;Says No plans to leave the PDP  Bala Mohammed, the governor of Bauchi state, on Fridayread more Bandits taking over ungoverned spaces in Bauchi State, Mohammed raises alarm ","&#8230;Seeks Tinubu&#8217;s quick intervention  &#8230;Says No plans to leave the PDP  Bala Mohammed, the governor of Bauchi state, on Fridayread more Bandits taking over ungoverned spaces in Bauchi State, Mohammed raises alarm ",https://businessday.ng/news/article/bandits-taking-over-ungoverned-spaces-in-bauchi-state-mohammed-raises-alarm/,2026-02-27T20:28:46+00:00,2026-02-27T20:28:46+00:00,2026-02-27T20:28:46+00:00,US,businessdayonline
News,website,news_api,FG Pledges Support for Nigeria Press Council’s National Economic and Toursim Compendium,"FG Pledges Support for Nigeria Press Council’s National Economic and Toursim Compendium * Shettima: Tinubu, friend of the media, remains firm believer of press freedom Deji Elumoye in Abuja Vice-President Kashim Shettima has pledged Federal Government’s support for the Nigeria Press Council&#8217;s","* Shettima: Tinubu, friend of the media, remains firm believer of press freedom Deji Elumoye in Abuja Vice-President Kashim Shettima has pledged Federal Government’s support for the Nigeria Press Council&#8217;s",https://www.thisdaylive.com/2026/02/27/fg-pledges-support-for-nigeria-press-councils-national-economic-and-toursim-compendium/,2026-02-27T13:38:14+00:00,2026-02-27T13:38:14+00:00,2026-02-27T13:38:14+00:00,US,thisdaylive
News,website,news_api,PAP Boss Hails First Lady for Visiting  Delta State,"PAP Boss Hails First Lady for Visiting  Delta State Ayodeji Ake The Administrator of the Presidential Amnesty Programme(PAP), Dr Dennis&#160;&#160;Otuaro, has congratulated wife of the President, Senator Oluremi Tinubu, on her visit to Delta State yesterday. Dr Otuaro described","Ayodeji Ake The Administrator of the Presidential Amnesty Programme(PAP), Dr Dennis&#160;&#160;Otuaro, has congratulated wife of the President, Senator Oluremi Tinubu, on her visit to Delta State yesterday. Dr Otuaro described",https://www.thisdaylive.com/2026/02/27/pap-boss-hails-first-lady-for-visiting-delta-state/,2026-02-27T07:43:06+00:00,2026-02-27T07:43:06+00:00,2026-02-27T07:43:06+00:00,US,thisdaylive
News,website,news_api,Nuhu Ribadu Vs. El Rufai: Battle of The Last Hegemons,"Nuhu Ribadu Vs. El Rufai: Battle of The Last Hegemons EXPRESSO BY STEVE OSUJI Tinubu in do-or-die 2nd term bid: First, it is perverse for an incumbent to seek to shutdown an entire system; the very same that ensconced him","EXPRESSO BY STEVE OSUJI Tinubu in do-or-die 2nd term bid: First, it is perverse for an incumbent to seek to shutdown an entire system; the very same that ensconced him",https://www.thisdaylive.com/2026/02/27/nuhu-ribadu-vs-el-rufai-battle-of-the-last-hegemons/,2026-02-27T01:13:32+00:00,2026-02-27T01:13:32+00:00,2026-02-27T01:13:32+00:00,US,thisdaylive
